GENE,CDSLEN,CHROM,START,STOP,STRAND,HOMOLOG,PERCENTID,ALNLEN
Afu1g03070,2238,Chr1_A_fumigatus_Af293,884870,887625,+,AFUB_003480,99.91,2238
Afu1g03080,1263,Chr1_A_fumigatus_Af293,887920,889769,-,AFUB_003490,99.92,1263
Afu1g03090,1584,Chr1_A_fumigatus_Af293,890020,893171,+,AFUB_003500,99.87,1584
Afu1g03100,498,Chr1_A_fumigatus_Af293,894078,896013,-,AFUB_003510,100.00,498
Afu1g03110,198,Chr1_A_fumigatus_Af293,896544,897574,+,AFUB_003520,100.00,198
Afu1g03120,1467,Chr1_A_fumigatus_Af293,898105,899701,-,AFUB_003530,100.00,1467
Afu1g03130,1431,Chr1_A_fumigatus_Af293,899771,901633,-,AFUB_003540,100.00,1431
Afu1g03140,1965,Chr1_A_fumigatus_Af293,901724,905291,+,AFUB_003550,99.90,1965
Afu1g03150,1497,Chr1_A_fumigatus_Af293,905493,907651,+,AFUB_003560,99.93,1497
Afu1g03160,843,Chr1_A_fumigatus_Af293,908364,910329,+,AFUB_003570,99.85,681
Afu1g03170,2859,Chr1_A_fumigatus_Af293,910383,914481,+,AFUB_003580,99.82,2817
Afu1g03180,444,Chr1_A_fumigatus_Af293,917655,918660,-,AFUB_003600,99.32,444
Afu1g03200,1557,Chr1_A_fumigatus_Af293,919916,921675,-,AFUB_003610,99.61,1557
Afu1g03195,1338,Chr1_A_fumigatus_Af293,922375,924616,+,AFUB_003620,98.75,562
Afu1g03190,531,Chr1_A_fumigatus_Af293,931344,932269,+,AFUB_003629,98.61,504
Afu1g03210,945,Chr1_A_fumigatus_Af293,932621,934326,-,AFUB_003630,100.00,945
Afu1g03220,264,Chr1_A_fumigatus_Af293,943147,943615,+,AFUB_003640,100.00,264
Afu1g03230,420,Chr1_A_fumigatus_Af293,943874,944293,-,AFUB_003650,100.00,404
Afu1g03240,183,Chr1_A_fumigatus_Af293,944467,944703,+,AFUB_003660,100.00,183
Afu1g03250,804,Chr1_A_fumigatus_Af293,945889,946983,-,AFUB_003670,99.88,804
Afu1g03260,1326,Chr1_A_fumigatus_Af293,947201,949212,-,AFUB_003680,99.92,1326
Afu1g03270,429,Chr1_A_fumigatus_Af293,952523,952987,+,AFUB_003690,100.00,429
Afu1g03280,1032,Chr1_A_fumigatus_Af293,953615,954865,-,AFUB_003700,100.00,1032
Afu1g03290,351,Chr1_A_fumigatus_Af293,954898,955270,-,AFUB_003710,100.00,351
Afu1g03300,1764,Chr1_A_fumigatus_Af293,955980,958095,+,AFUB_003720,100.00,1036
Afu1g03310,222,Chr1_A_fumigatus_Af293,958404,958685,-,AFUB_003730,100.00,222
Afu1g03320,1605,Chr1_A_fumigatus_Af293,959754,962027,+,AFUB_003740,100.00,606
Afu1g03352,3036,Chr1_A_fumigatus_Af293,968547,972745,-,AFUB_003760,99.97,3036
Afu1g03360,837,Chr1_A_fumigatus_Af293,973908,974791,+,AFUB_003770,100.00,837
Afu1g03370,1962,Chr1_A_fumigatus_Af293,975394,977406,+,AFUB_003780,100.00,1962
Afu1g03380,4983,Chr1_A_fumigatus_Af293,977969,986167,-,AFUB_003790,99.98,4983
Afu1g03390,498,Chr1_A_fumigatus_Af293,987082,988509,-,AFUB_003800,100.00,498
Afu1g03400,2310,Chr1_A_fumigatus_Af293,988575,991684,-,AFUB_003810,100.00,2310
Afu1g03410,1503,Chr1_A_fumigatus_Af293,991799,993884,-,AFUB_003820,100.00,1503
Afu1g03420,744,Chr1_A_fumigatus_Af293,994043,995480,+,AFUB_003830,100.00,744
Afu1g03430,891,Chr1_A_fumigatus_Af293,995830,996800,-,AFUB_003840,100.00,891
Afu1g03440,1008,Chr1_A_fumigatus_Af293,997179,998907,-,AFUB_003850,100.00,1008
Afu1g03450,2547,Chr1_A_fumigatus_Af293,999056,1002456,+,AFUB_003860,99.96,2547
Afu1g03460,1266,Chr1_A_fumigatus_Af293,1002533,1004378,+,AFUB_003870,99.68,1266
Afu1g03470,315,Chr1_A_fumigatus_Af293,1004790,1005271,+,AFUB_003880,99.37,315
Afu1g03480,675,Chr1_A_fumigatus_Af293,1005387,1006238,+,AFUB_003890,100.00,675
Afu1g03490,1122,Chr1_A_fumigatus_Af293,1006401,1009455,+,AFUB_003900,100.00,1122
Afu1g03500,2997,Chr1_A_fumigatus_Af293,1010510,1014140,-,AFUB_003910,99.97,2997
Afu1g03510,894,Chr1_A_fumigatus_Af293,1014247,1016117,+,AFUB_003920,100.00,894
Afu1g03520,1638,Chr1_A_fumigatus_Af293,1016401,1018140,+,AFUB_003930,99.86,1464
Afu1g03530,1698,Chr1_A_fumigatus_Af293,1018411,1021747,-,AFUB_003940,99.47,1698
Afu1g03540,2238,Chr1_A_fumigatus_Af293,1021806,1025199,-,AFUB_003950,99.96,2238
Afu1g03550,1827,Chr1_A_fumigatus_Af293,1025535,1027840,-,AFUB_003960,99.89,1827
Afu1g03560,1440,Chr1_A_fumigatus_Af293,1027923,1029996,-,AFUB_003970,100.00,1440
Afu1g03570,1347,Chr1_A_fumigatus_Af293,1031446,1033247,+,AFUB_003980,100.00,1347
Afu1g03580,591,Chr1_A_fumigatus_Af293,1033347,1034358,-,AFUB_003990,100.00,591
Afu1g03590,3138,Chr1_A_fumigatus_Af293,1034387,1038702,+,AFUB_004000,100.00,3138
Afu1g03600,1251,Chr1_A_fumigatus_Af293,1039809,1041170,+,AFUB_004010,99.92,1251
Afu1g03610,849,Chr1_A_fumigatus_Af293,1041332,1045036,+,AFUB_004020,100.00,849
Afu1g03620,1452,Chr1_A_fumigatus_Af293,1050344,1054201,+,AFUB_004030,100.00,1452
Afu1g03630,753,Chr1_A_fumigatus_Af293,1056979,1057731,+,AFUB_004040,99.87,753
Afu1g03640,405,Chr1_A_fumigatus_Af293,1058231,1058966,+,AFUB_004050,100.00,273
Afu1g03650,2436,Chr1_A_fumigatus_Af293,1058990,1062721,-,AFUB_004060,99.96,2436
Afu1g03660,984,Chr1_A_fumigatus_Af293,1063293,1065341,+,AFUB_004070,99.90,984
Afu1g03670,255,Chr1_A_fumigatus_Af293,1065659,1066075,+,AFUB_004080,99.22,255
Afu1g03680,1524,Chr1_A_fumigatus_Af293,1067717,1069851,-,AFUB_004090,99.67,1524
Afu1g03690,558,Chr1_A_fumigatus_Af293,1069978,1072054,+,AFUB_004100,99.64,558
Afu1g03700,2199,Chr1_A_fumigatus_Af293,1072661,1076128,+,AFUB_004110,99.86,2199
Afu1g03710,1302,Chr1_A_fumigatus_Af293,1076799,1078233,+,AFUB_004120,99.86,719
Afu1g03720,477,Chr1_A_fumigatus_Af293,1078970,1079501,-,AFUB_004130,100.00,429
Afu1g03730,1362,Chr1_A_fumigatus_Af293,1079939,1081418,-,AFUB_004140,99.78,1351
Afu1g03740,2325,Chr1_A_fumigatus_Af293,1082722,1085180,-,AFUB_004150,100.00,2325
Afu1g03750,1557,Chr1_A_fumigatus_Af293,1085480,1087952,-,AFUB_004160,100.00,1557
Afu1g03760,3363,Chr1_A_fumigatus_Af293,1087805,1091973,-,AFUB_004170,100.00,3363
Afu1g03775,2265,Chr1_A_fumigatus_Af293,1095726,1098617,-,AFUB_004185,100.00,2265
Afu1g03790,924,Chr1_A_fumigatus_Af293,1102484,1104865,+,AFUB_004200,97.87,941
Afu1g03800,2469,Chr1_A_fumigatus_Af293,1104943,1108600,+,AFUB_004210,99.72,2469
Afu1g03810,570,Chr1_A_fumigatus_Af293,1108745,1109551,+,AFUB_004220,99.82,570
Afu1g03820,2748,Chr1_A_fumigatus_Af293,1109889,1112697,-,AFUB_004230,100.00,2748
Afu1g03830,357,Chr1_A_fumigatus_Af293,1113097,1114869,+,AFUB_004240,100.00,357
Afu1g03840,645,Chr1_A_fumigatus_Af293,1115005,1117196,+,AFUB_004250,99.80,497
Afu1g03860,2319,Chr1_A_fumigatus_Af293,1118109,1120688,-,AFUB_004260,99.55,220
Afu1g03870,1386,Chr1_A_fumigatus_Af293,1120842,1122588,-,AFUB_004270,100.00,1386
Afu1g03880,1224,Chr1_A_fumigatus_Af293,1122794,1124017,+,AFUB_004280,100.00,1224
Afu1g03890,1725,Chr1_A_fumigatus_Af293,1124301,1126046,-,AFUB_004290,99.65,1725
Afu1g03910,1404,Chr1_A_fumigatus_Af293,1126793,1128196,+,AFUB_004310,99.93,1404
Afu1g03920,2679,Chr1_A_fumigatus_Af293,1128633,1131716,-,AFUB_004320,99.93,2679
Afu1g03930,3888,Chr1_A_fumigatus_Af293,1132174,1136061,-,AFUB_004330,99.95,3888
Afu1g03940,1941,Chr1_A_fumigatus_Af293,1136233,1138806,+,AFUB_004340,100.00,1941
Afu1g03950,1596,Chr1_A_fumigatus_Af293,1139785,1142517,+,AFUB_004350,100.00,1596
Afu1g03960,675,Chr1_A_fumigatus_Af293,1142949,1144076,+,AFUB_004360,100.00,675
Afu1g03970,3207,Chr1_A_fumigatus_Af293,1144165,1148276,-,AFUB_004370,99.97,3207
Afu1g03992,3858,Chr1_A_fumigatus_Af293,1148436,1153451,-,AFUB_004380,99.87,3858
Afu1g04010,1257,Chr1_A_fumigatus_Af293,1153525,1155396,+,AFUB_004390,100.00,1257
Afu1g04020,879,Chr1_A_fumigatus_Af293,1155507,1156799,+,AFUB_004400,100.00,879
Afu1g04040,387,Chr1_A_fumigatus_Af293,1156801,1157943,-,AFUB_004410,100.00,386
Afu1g04062,1638,Chr1_A_fumigatus_Af293,1158165,1160403,-,AFUB_004420,100.00,1638
Afu1g04070,474,Chr1_A_fumigatus_Af293,1160642,1161888,-,AFUB_004430,100.00,474
Afu1g04080,2037,Chr1_A_fumigatus_Af293,1161934,1164710,+,AFUB_004440,100.00,2037
Afu1g04090,1212,Chr1_A_fumigatus_Af293,1164754,1166475,+,AFUB_004450,99.92,1210
Afu1g04100,615,Chr1_A_fumigatus_Af293,1166995,1167609,+,AFUB_004460,99.67,615
Afu1g04110,2562,Chr1_A_fumigatus_Af293,1168057,1172313,-,AFUB_004470,99.41,2562
Afu1g04120,1515,Chr1_A_fumigatus_Af293,1173034,1175024,+,AFUB_004480,100.00,1515
Afu1g04130,924,Chr1_A_fumigatus_Af293,1184805,1186730,+,AFUB_004489,98.88,627
Afu1g04140,801,Chr1_A_fumigatus_Af293,1187171,1188634,-,AFUB_004490,98.75,801
Afu1g04150,1095,Chr1_A_fumigatus_Af293,1189000,1190147,+,AFUB_004500,100.00,1095
Afu1g04160,1335,Chr1_A_fumigatus_Af293,1190682,1192122,+,AFUB_004510,100.00,1335
Afu1g04170,2055,Chr1_A_fumigatus_Af293,1192673,1194869,+,AFUB_004520,99.63,1634
Afu1g04190,2262,Chr1_A_fumigatus_Af293,1195508,1198564,-,AFUB_004530,99.96,2262
Afu1g04210,3678,Chr1_A_fumigatus_Af293,1198698,1202857,-,AFUB_004540,99.73,3678
Afu1g04220,387,Chr1_A_fumigatus_Af293,1202961,1203496,+,AFUB_004550,98.97,387
Afu1g04230,399,Chr1_A_fumigatus_Af293,1203635,1204189,-,AFUB_004560,99.50,399
Afu1g04240,2883,Chr1_A_fumigatus_Af293,1204237,1207508,+,AFUB_004570,99.48,2883
Afu1g04250,429,Chr1_A_fumigatus_Af293,1207729,1208316,+,AFUB_004580,98.83,429
Afu1g04260,2904,Chr1_A_fumigatus_Af293,1208618,1212529,+,AFUB_004590,99.90,2904
Afu1g04270,1389,Chr1_A_fumigatus_Af293,1214091,1216027,+,AFUB_004600,100.00,1323
Afu1g04280,1065,Chr1_A_fumigatus_Af293,1216511,1217692,+,AFUB_004610,99.91,1065
Afu1g04290,3204,Chr1_A_fumigatus_Af293,1217871,1221237,+,AFUB_004620,99.92,2541
Afu1g04300,804,Chr1_A_fumigatus_Af293,1221528,1222331,-,AFUB_004630,100.00,804
Afu1g04310,720,Chr1_A_fumigatus_Af293,1223380,1224262,+,AFUB_004640,100.00,720
Afu1g04315,672,Chr1_A_fumigatus_Af293,1224929,1225600,+,AFUB_004650,100.00,672
Afu1g04320,606,Chr1_A_fumigatus_Af293,1225856,1226942,+,AFUB_004660,100.00,606
Afu1g04330,1119,Chr1_A_fumigatus_Af293,1227135,1228253,+,AFUB_004670,98.39,1119
Afu1g04340,6240,Chr1_A_fumigatus_Af293,1228300,1235632,-,AFUB_004680,99.95,6240
Afu1g04350,1044,Chr1_A_fumigatus_Af293,1237183,1238611,-,AFUB_004690,99.81,1044
Afu1g04360,4440,Chr1_A_fumigatus_Af293,1239773,1245111,-,AFUB_004700,100.00,4440
Afu1g04370,1314,Chr1_A_fumigatus_Af293,1245486,1247136,+,AFUB_004710,100.00,1314
Afu1g04380,1812,Chr1_A_fumigatus_Af293,1247141,1249644,-,AFUB_004720,100.00,1812
Afu1g04390,1584,Chr1_A_fumigatus_Af293,1249738,1252038,+,AFUB_004730,99.94,1584
Afu1g04400,306,Chr1_A_fumigatus_Af293,1252214,1253157,-,AFUB_004740,100.00,306
Afu1g04410,1560,Chr1_A_fumigatus_Af293,1255183,1256763,+,AFUB_004750,97.45,1255
Afu1g04420,774,Chr1_A_fumigatus_Af293,1257013,1257786,-,AFUB_004760,99.74,774
Afu1g04430,1275,Chr1_A_fumigatus_Af293,1258607,1260266,+,AFUB_004770,99.92,1275
Afu1g04440,1416,Chr1_A_fumigatus_Af293,1260269,1262376,+,AFUB_004780,99.93,1416
Afu1g04450,1569,Chr1_A_fumigatus_Af293,1262450,1264625,+,AFUB_004790,100.00,1569
Afu1g04455,384,Chr1_A_fumigatus_Af293,1266389,1266934,+,AFUB_004800,100.00,384
Afu1g04460,1713,Chr1_A_fumigatus_Af293,1267482,1270480,-,AFUB_004810,100.00,1362
Afu1g04470,282,Chr1_A_fumigatus_Af293,1270603,1271176,+,AFUB_004820,100.00,282
Afu1g04480,2556,Chr1_A_fumigatus_Af293,1271626,1274181,-,AFUB_004830,100.00,2556
Afu1g04490,1227,Chr1_A_fumigatus_Af293,1275359,1277854,+,AFUB_004840,100.00,1227
Afu1g04510,888,Chr1_A_fumigatus_Af293,1278290,1279454,+,AFUB_004850,100.00,888
Afu1g04520,1368,Chr1_A_fumigatus_Af293,1280087,1281899,-,AFUB_004860,100.00,1368
Afu1g04530,447,Chr1_A_fumigatus_Af293,1282636,1283216,+,AFUB_004870,100.00,447
Afu1g04540,972,Chr1_A_fumigatus_Af293,1284032,1285205,+,AFUB_004880,100.00,972
Afu1g04550,930,Chr1_A_fumigatus_Af293,1287140,1288616,+,AFUB_004890,99.78,930
Afu1g04560,2727,Chr1_A_fumigatus_Af293,1289411,1292322,+,AFUB_004900,99.23,2067
Afu1g04570,2274,Chr1_A_fumigatus_Af293,1292511,1295852,-,AFUB_004910,99.82,1646
Afu1g04575,912,Chr1_A_fumigatus_Af293,1296944,1297855,+,AFUB_004920,100.00,912
Afu1g04580,1755,Chr1_A_fumigatus_Af293,1298568,1300485,+,AFUB_004930,99.49,1764
Afu1g04590,1992,Chr1_A_fumigatus_Af293,1300966,1303461,-,AFUB_004940,100.00,1992
Afu1g04600,1338,Chr1_A_fumigatus_Af293,1303600,1306148,+,AFUB_004950,99.68,1243
Afu1g04610,915,Chr1_A_fumigatus_Af293,1306431,1307809,-,AFUB_004960,99.89,914
Afu1g04620,1047,Chr1_A_fumigatus_Af293,1307958,1309293,-,AFUB_004970,100.00,1047
Afu1g04630,330,Chr1_A_fumigatus_Af293,1309470,1309857,+,AFUB_004980,100.00,330
Afu1g04640,3606,Chr1_A_fumigatus_Af293,1311090,1314799,-,AFUB_004990,100.00,3606
Afu1g04650,1380,Chr1_A_fumigatus_Af293,1315284,1316663,-,NONE,0,0
Afu1g04660,612,Chr1_A_fumigatus_Af293,1317113,1319111,-,AFUB_005000,100.00,612
Afu1g04670,2646,Chr1_A_fumigatus_Af293,1319313,1325490,-,AFUB_005010,99.96,2646
Afu1g04680,981,Chr1_A_fumigatus_Af293,1328389,1329905,-,AFUB_005020,100.00,981
Afu1g04690,573,Chr1_A_fumigatus_Af293,1330402,1332489,+,AFUB_005030,100.00,573
Afu1g04700,2649,Chr1_A_fumigatus_Af293,1333784,1337300,+,AFUB_005040,99.84,2568
Afu1g04710,1263,Chr1_A_fumigatus_Af293,1337450,1339606,-,AFUB_005050,99.84,1263
Afu1g04720,720,Chr1_A_fumigatus_Af293,1339759,1340879,-,AFUB_005060,99.86,720
Afu1g04730,717,Chr1_A_fumigatus_Af293,1341014,1343352,+,AFUB_005070,99.72,717
Afu1g04740,318,Chr1_A_fumigatus_Af293,1344615,1345127,+,AFUB_005080,100.00,318
Afu1g04750,1284,Chr1_A_fumigatus_Af293,1346031,1347314,+,AFUB_005090,100.00,1284
Afu1g04760,1071,Chr1_A_fumigatus_Af293,1349116,1350460,+,AFUB_005100,100.00,1071
Afu1g04770,2193,Chr1_A_fumigatus_Af293,1350644,1353543,-,AFUB_005110,99.94,1570
Afu1g04780,2490,Chr1_A_fumigatus_Af293,1354004,1356622,-,AFUB_005120,99.80,2490
Afu1g04790,1734,Chr1_A_fumigatus_Af293,1358948,1362699,+,AFUB_005130,100.00,1734
Afu1g04800,1035,Chr1_A_fumigatus_Af293,1362824,1364514,+,AFUB_005140,99.32,1029
Afu1g04810,717,Chr1_A_fumigatus_Af293,1364929,1365783,-,AFUB_005150,100.00,717
Afu1g04820,1053,Chr1_A_fumigatus_Af293,1365843,1367487,-,AFUB_005160,100.00,1053
Afu1g04830,2394,Chr1_A_fumigatus_Af293,1368081,1370598,-,AFUB_005170,99.96,2394
Afu1g04840,2478,Chr1_A_fumigatus_Af293,1371578,1374461,-,AFUB_005180,99.88,2478
Afu1g04850,285,Chr1_A_fumigatus_Af293,1374608,1375732,+,AFUB_005190,99.65,285
Afu1g04860,408,Chr1_A_fumigatus_Af293,1375957,1376885,+,AFUB_005200,99.75,408
Afu1g04870,2094,Chr1_A_fumigatus_Af293,1377039,1380588,-,AFUB_005210,99.92,1231
Afu1g04880,1008,Chr1_A_fumigatus_Af293,1382915,1385354,+,AFUB_005240,100.00,1008
Afu1g04890,384,Chr1_A_fumigatus_Af293,1385732,1387318,+,AFUB_005250,100.00,384
Afu1g04900,777,Chr1_A_fumigatus_Af293,1387385,1389885,-,AFUB_005270,99.87,777
Afu1g04910,1848,Chr1_A_fumigatus_Af293,1390025,1394115,-,AFUB_005280,100.00,1848
Afu1g04920,3048,Chr1_A_fumigatus_Af293,1394651,1402581,+,AFUB_005290,100.00,3048
Afu1g04930,2136,Chr1_A_fumigatus_Af293,1402777,1408265,+,AFUB_005300,99.77,2136
Afu1g04940,570,Chr1_A_fumigatus_Af293,1408395,1409639,+,AFUB_005310,100.00,570
Afu1g04950,972,Chr1_A_fumigatus_Af293,1410732,1413077,-,AFUB_005320,100.00,972
Afu1g04960,2391,Chr1_A_fumigatus_Af293,1413265,1418032,-,AFUB_005330,99.87,2391
Afu1g04970,2268,Chr1_A_fumigatus_Af293,1423339,1426032,+,AFUB_005340,100.00,2139
Afu1g04980,3288,Chr1_A_fumigatus_Af293,1426116,1429837,-,AFUB_005350,99.94,3288
Afu1g04990,1839,Chr1_A_fumigatus_Af293,1431250,1433556,+,AFUB_005360,100.00,1839
Afu1g05000,420,Chr1_A_fumigatus_Af293,1433668,1434352,+,AFUB_005370,100.00,420
Afu1g05010,2052,Chr1_A_fumigatus_Af293,1434424,1436874,-,AFUB_005380,98.23,1243
Afu1g05020,2544,Chr1_A_fumigatus_Af293,1437263,1441829,-,AFUB_005390,100.00,2544
Afu1g05030,1650,Chr1_A_fumigatus_Af293,1442378,1444208,-,NONE,0,0
Afu1g05040,1242,Chr1_A_fumigatus_Af293,1446768,1448185,-,AFUB_005400,100.00,1242
Afu1g05050,447,Chr1_A_fumigatus_Af293,1449702,1450353,+,AFUB_005410,100.00,447
Afu1g05060,1095,Chr1_A_fumigatus_Af293,1450481,1451784,-,AFUB_005420,99.91,1095
Afu1g05070,1509,Chr1_A_fumigatus_Af293,1451972,1453831,-,AFUB_005430,99.93,1509
Afu1g05080,942,Chr1_A_fumigatus_Af293,1454060,1455134,+,AFUB_005440,87.58,443
Afu1g05090,450,Chr1_A_fumigatus_Af293,1454072,1454641,-,AFUB_005440,98.01,251
Afu1g05100,2565,Chr1_A_fumigatus_Af293,1455665,1458632,-,AFUB_005450,99.96,2565
Afu1g05110,1989,Chr1_A_fumigatus_Af293,1458812,1461658,-,AFUB_005460,100.00,1989
Afu1g05120,1317,Chr1_A_fumigatus_Af293,1462094,1464336,+,AFUB_005480,99.92,1317
Afu1g05130,3513,Chr1_A_fumigatus_Af293,1464347,1469634,-,AFUB_005490,99.97,3513
Afu1g05140,1491,Chr1_A_fumigatus_Af293,1472802,1474423,+,AFUB_005500,100.00,1350
Afu1g05150,1665,Chr1_A_fumigatus_Af293,1475213,1477384,-,AFUB_005510,100.00,1665
Afu1g05160,486,Chr1_A_fumigatus_Af293,1477588,1478316,+,AFUB_005520,99.79,486
Afu1g05170,1311,Chr1_A_fumigatus_Af293,1480273,1481656,+,AFUB_005530,99.85,1311
Afu1g05180,573,Chr1_A_fumigatus_Af293,1482065,1482792,-,AFUB_005540,99.83,573
Afu1g05190,1308,Chr1_A_fumigatus_Af293,1482892,1484967,+,AFUB_005550,99.85,1308
Afu1g05200,3156,Chr1_A_fumigatus_Af293,1485294,1488975,-,AFUB_005560,100.00,3156
Afu1g05210,273,Chr1_A_fumigatus_Af293,1489006,1491480,+,AFUB_005570,100.00,273
Afu1g05220,477,Chr1_A_fumigatus_Af293,1491696,1492395,+,AFUB_005580,99.79,477
Afu1g05230,3000,Chr1_A_fumigatus_Af293,1493163,1496382,-,AFUB_005590,99.97,3000
Afu1g05240,5082,Chr1_A_fumigatus_Af293,1499201,1506951,-,AFUB_005600,99.98,5082
Afu1g05260,2820,Chr1_A_fumigatus_Af293,1511461,1514706,+,AFUB_005610,100.00,2788
Afu1g05270,930,Chr1_A_fumigatus_Af293,1514769,1516009,-,AFUB_005620,100.00,930
Afu1g05280,4767,Chr1_A_fumigatus_Af293,1517439,1522351,+,AFUB_005630,99.87,4767
Afu1g05290,1071,Chr1_A_fumigatus_Af293,1523453,1524654,+,AFUB_005640,99.63,1074
Afu1g05300,2994,Chr1_A_fumigatus_Af293,1524932,1529205,-,AFUB_005650,99.97,2994
Afu1g05310,3201,Chr1_A_fumigatus_Af293,1529454,1532946,+,AFUB_005660,99.91,3201
Afu1g05320,1437,Chr1_A_fumigatus_Af293,1533151,1534885,-,AFUB_005670,99.93,1437
Afu1g05330,1554,Chr1_A_fumigatus_Af293,1534925,1537164,+,AFUB_005680,99.87,1554
Afu1g05340,666,Chr1_A_fumigatus_Af293,1537487,1538453,+,AFUB_005690,99.70,666
Afu1g05350,378,Chr1_A_fumigatus_Af293,1538864,1539440,-,AFUB_005700,100.00,378
Afu1g05360,1719,Chr1_A_fumigatus_Af293,1539747,1542048,-,AFUB_005710,99.77,1719
Afu1g05370,1125,Chr1_A_fumigatus_Af293,1543623,1545862,+,AFUB_005720,93.70,667
Afu1g05380,789,Chr1_A_fumigatus_Af293,1546789,1547820,-,AFUB_005730,99.87,789
Afu1g05390,927,Chr1_A_fumigatus_Af293,1548016,1549201,-,AFUB_005740,100.00,927
Afu1g05400,264,Chr1_A_fumigatus_Af293,1549445,1549708,+,AFUB_005750,99.62,264
Afu1g05410,1854,Chr1_A_fumigatus_Af293,1550839,1553410,-,AFUB_005760,100.00,1854
Afu1g05420,4206,Chr1_A_fumigatus_Af293,1553570,1558256,+,AFUB_005770,99.95,4206
Afu1g05430,657,Chr1_A_fumigatus_Af293,1558602,1559258,-,AFUB_005780,100.00,657
Afu1g05440,1302,Chr1_A_fumigatus_Af293,1559820,1561184,+,AFUB_005790,100.00,1302
Afu1g05450,390,Chr1_A_fumigatus_Af293,1561365,1562077,-,AFUB_005800,100.00,390
Afu1g05460,735,Chr1_A_fumigatus_Af293,1562406,1563286,+,AFUB_005810,100.00,735
Afu1g05470,936,Chr1_A_fumigatus_Af293,1563354,1564439,-,AFUB_005820,100.00,936
Afu1g05480,1221,Chr1_A_fumigatus_Af293,1565206,1566426,-,NONE,0,0
Afu1g05490,3771,Chr1_A_fumigatus_Af293,1568506,1572348,+,AFUB_005830,99.97,3771
Afu1g05500,435,Chr1_A_fumigatus_Af293,1572836,1573616,+,AFUB_005840,100.00,435
Afu1g05510,1833,Chr1_A_fumigatus_Af293,1574177,1576856,-,AFUB_005850,100.00,1581
Afu1g05520,1152,Chr1_A_fumigatus_Af293,1576957,1578726,+,AFUB_005860,99.91,1152
Afu1g05530,1128,Chr1_A_fumigatus_Af293,1578967,1580462,-,AFUB_005870,99.81,1070
Afu1g05540,2172,Chr1_A_fumigatus_Af293,1580627,1584699,+,AFUB_005880,99.86,1480
Afu1g05550,1212,Chr1_A_fumigatus_Af293,1585735,1587966,-,AFUB_005890,100.00,1212
Afu1g05560,1107,Chr1_A_fumigatus_Af293,1591062,1596698,-,AFUB_005900,99.71,1023
Afu1g05570,651,Chr1_A_fumigatus_Af293,1596970,1598266,+,AFUB_005910,100.00,651
Afu1g05580,2196,Chr1_A_fumigatus_Af293,1598284,1601833,-,AFUB_005920,99.95,2112
Afu1g05590,1434,Chr1_A_fumigatus_Af293,1602001,1604367,-,AFUB_005930,100.00,1434
Afu1g05595,1824,Chr1_A_fumigatus_Af293,1604484,1607173,-,AFUB_005940,99.95,1824
Afu1g05600,204,Chr1_A_fumigatus_Af293,1608129,1608332,+,AFUB_005950,100.00,204
Afu1g05610,1851,Chr1_A_fumigatus_Af293,1609612,1612932,-,AFUB_005980,100.00,1851
Afu1g05620,1803,Chr1_A_fumigatus_Af293,1613030,1615558,+,AFUB_005990,100.00,1803
Afu1g05630,801,Chr1_A_fumigatus_Af293,1616207,1617454,-,AFUB_006000,100.00,801
Afu1g05640,2268,Chr1_A_fumigatus_Af293,1617622,1620515,-,AFUB_006010,99.96,2268
Afu1g05650,2310,Chr1_A_fumigatus_Af293,1620525,1623437,-,AFUB_006020,99.91,2310
Afu1g05655,1032,Chr1_A_fumigatus_Af293,1623510,1624997,-,AFUB_006029,99.65,570
Afu1g05660,564,Chr1_A_fumigatus_Af293,1625187,1625915,+,AFUB_006030,99.82,564
Afu1g05670,1953,Chr1_A_fumigatus_Af293,1626279,1630179,-,AFUB_006040,99.95,1953
Afu1g05680,1035,Chr1_A_fumigatus_Af293,1638224,1639258,+,AFUB_006050,99.81,1035
Afu1g05690,2274,Chr1_A_fumigatus_Af293,1640554,1643403,+,AFUB_006060,99.91,2274
Afu1g05700,270,Chr1_A_fumigatus_Af293,1643824,1644093,-,AFUB_006070,100.00,270
Afu1g05710,1662,Chr1_A_fumigatus_Af293,1644238,1646008,+,AFUB_006080,99.82,1662
Afu1g05720,1494,Chr1_A_fumigatus_Af293,1646266,1647879,-,AFUB_006090,99.93,1414
Afu1g05730,996,Chr1_A_fumigatus_Af293,1648450,1650332,+,AFUB_006100,100.00,996
Afu1g05740,3015,Chr1_A_fumigatus_Af293,1651940,1654970,-,AFUB_006120,99.97,3015
Afu1g05745,732,Chr1_A_fumigatus_Af293,1655236,1656845,-,AFUB_006130,100.00,732
Afu1g05750,1053,Chr1_A_fumigatus_Af293,1656883,1658304,+,AFUB_006140,99.91,1053
Afu1g05760,1149,Chr1_A_fumigatus_Af293,1658382,1659697,-,AFUB_006150,100.00,1149
Afu1g05770,2592,Chr1_A_fumigatus_Af293,1662657,1666276,+,AFUB_006160,99.96,2592
Afu1g05780,780,Chr1_A_fumigatus_Af293,1667583,1669096,-,AFUB_006170,98.36,792
Afu1g05790,579,Chr1_A_fumigatus_Af293,1669946,1671243,-,AFUB_006180,100.00,579
Afu1g05800,1512,Chr1_A_fumigatus_Af293,1674685,1677968,+,AFUB_006190,99.93,1512
