QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
Afu1g03610,AFUB_004020,100.00,849,Chr1_A_fumigatus_Af293,1041332,1045036,+
Afu1g03620,AFUB_004030,100.00,1452,Chr1_A_fumigatus_Af293,1050344,1054201,+
Afu1g03630,AFUB_004040,99.87,753,Chr1_A_fumigatus_Af293,1056979,1057731,+
Afu1g03640,AFUB_004050,100.00,273,Chr1_A_fumigatus_Af293,1058231,1058966,+
Afu1g03650,AFUB_004060,99.96,2436,Chr1_A_fumigatus_Af293,1058990,1062721,-
Afu1g03660,AFUB_004070,99.90,984,Chr1_A_fumigatus_Af293,1063293,1065341,+
Afu1g03670,AFUB_004080,99.22,255,Chr1_A_fumigatus_Af293,1065659,1066075,+
Afu1g03680,AFUB_004090,99.67,1524,Chr1_A_fumigatus_Af293,1067717,1069851,-
Afu1g03690,AFUB_004100,99.64,558,Chr1_A_fumigatus_Af293,1069978,1072054,+
Afu1g03700,AFUB_004110,99.86,2199,Chr1_A_fumigatus_Af293,1072661,1076128,+
Afu1g03710,AFUB_004120,99.86,719,Chr1_A_fumigatus_Af293,1076799,1078233,+
Afu1g03720,AFUB_004130,100.00,429,Chr1_A_fumigatus_Af293,1078970,1079501,-
Afu1g03730,AFUB_004140,99.78,1351,Chr1_A_fumigatus_Af293,1079939,1081418,-
Afu1g03740,AFUB_004150,100.00,2325,Chr1_A_fumigatus_Af293,1082722,1085180,-
Afu1g03750,AFUB_004160,100.00,1557,Chr1_A_fumigatus_Af293,1085480,1087952,-
Afu1g03760,AFUB_004170,100.00,3363,Chr1_A_fumigatus_Af293,1087805,1091973,-
Afu1g03775,AFUB_004185,100.00,2265,Chr1_A_fumigatus_Af293,1095726,1098617,-
Afu1g03790,AFUB_004200,97.87,941,Chr1_A_fumigatus_Af293,1102484,1104865,+
Afu1g03800,AFUB_004210,99.72,2469,Chr1_A_fumigatus_Af293,1104943,1108600,+
Afu1g03810,AFUB_004220,99.82,570,Chr1_A_fumigatus_Af293,1108745,1109551,+
Afu1g03820,AFUB_004230,100.00,2748,Chr1_A_fumigatus_Af293,1109889,1112697,-
Afu1g03830,AFUB_004240,100.00,357,Chr1_A_fumigatus_Af293,1113097,1114869,+
Afu1g03840,AFUB_004250,99.80,497,Chr1_A_fumigatus_Af293,1115005,1117196,+
Afu1g03860,AFUB_004260,99.55,220,Chr1_A_fumigatus_Af293,1118109,1120688,-
Afu1g03870,AFUB_004270,100.00,1386,Chr1_A_fumigatus_Af293,1120842,1122588,-
Afu1g03880,AFUB_004280,100.00,1224,Chr1_A_fumigatus_Af293,1122794,1124017,+
Afu1g03890,AFUB_004290,99.65,1725,Chr1_A_fumigatus_Af293,1124301,1126046,-
Afu1g03910,AFUB_004310,99.93,1404,Chr1_A_fumigatus_Af293,1126793,1128196,+
Afu1g03920,AFUB_004320,99.93,2679,Chr1_A_fumigatus_Af293,1128633,1131716,-
Afu1g03930,AFUB_004330,99.95,3888,Chr1_A_fumigatus_Af293,1132174,1136061,-
Afu1g03940,AFUB_004340,100.00,1941,Chr1_A_fumigatus_Af293,1136233,1138806,+
Afu1g03950,AFUB_004350,100.00,1596,Chr1_A_fumigatus_Af293,1139785,1142517,+
Afu1g03960,AFUB_004360,100.00,675,Chr1_A_fumigatus_Af293,1142949,1144076,+
Afu1g03970,AFUB_004370,99.97,3207,Chr1_A_fumigatus_Af293,1144165,1148276,-
Afu1g03992,AFUB_004380,99.87,3858,Chr1_A_fumigatus_Af293,1148436,1153451,-
Afu1g04010,AFUB_004390,100.00,1257,Chr1_A_fumigatus_Af293,1153525,1155396,+
Afu1g04020,AFUB_004400,100.00,879,Chr1_A_fumigatus_Af293,1155507,1156799,+
Afu1g04040,AFUB_004410,100.00,386,Chr1_A_fumigatus_Af293,1156801,1157943,-
Afu1g04062,AFUB_004420,100.00,1638,Chr1_A_fumigatus_Af293,1158165,1160403,-
Afu1g04070,AFUB_004430,100.00,474,Chr1_A_fumigatus_Af293,1160642,1161888,-
Afu1g04080,AFUB_004440,100.00,2037,Chr1_A_fumigatus_Af293,1161934,1164710,+
Afu1g04090,AFUB_004450,99.92,1210,Chr1_A_fumigatus_Af293,1164754,1166475,+
Afu1g04100,AFUB_004460,99.67,615,Chr1_A_fumigatus_Af293,1166995,1167609,+
Afu1g04110,AFUB_004470,99.41,2562,Chr1_A_fumigatus_Af293,1168057,1172313,-
Afu1g04120,AFUB_004480,100.00,1515,Chr1_A_fumigatus_Af293,1173034,1175024,+
Afu1g04130,AFUB_004489,98.88,627,Chr1_A_fumigatus_Af293,1184805,1186730,+
Afu1g04140,AFUB_004490,98.75,801,Chr1_A_fumigatus_Af293,1187171,1188634,-
Afu1g04150,AFUB_004500,100.00,1095,Chr1_A_fumigatus_Af293,1189000,1190147,+
Afu1g04160,AFUB_004510,100.00,1335,Chr1_A_fumigatus_Af293,1190682,1192122,+
Afu1g04170,AFUB_004520,99.63,1634,Chr1_A_fumigatus_Af293,1192673,1194869,+
Afu1g04190,AFUB_004530,99.96,2262,Chr1_A_fumigatus_Af293,1195508,1198564,-
Afu1g04210,AFUB_004540,99.73,3678,Chr1_A_fumigatus_Af293,1198698,1202857,-
Afu1g04220,AFUB_004550,98.97,387,Chr1_A_fumigatus_Af293,1202961,1203496,+
Afu1g04230,AFUB_004560,99.50,399,Chr1_A_fumigatus_Af293,1203635,1204189,-
Afu1g04240,AFUB_004570,99.48,2883,Chr1_A_fumigatus_Af293,1204237,1207508,+
Afu1g04250,AFUB_004580,98.83,429,Chr1_A_fumigatus_Af293,1207729,1208316,+
Afu1g04260,AFUB_004590,99.90,2904,Chr1_A_fumigatus_Af293,1208618,1212529,+
Afu1g04270,AFUB_004600,100.00,1323,Chr1_A_fumigatus_Af293,1214091,1216027,+
Afu1g04280,AFUB_004610,99.91,1065,Chr1_A_fumigatus_Af293,1216511,1217692,+
Afu1g04290,AFUB_004620,99.92,2541,Chr1_A_fumigatus_Af293,1217871,1221237,+
Afu1g04300,AFUB_004630,100.00,804,Chr1_A_fumigatus_Af293,1221528,1222331,-
Afu1g04310,AFUB_004640,100.00,720,Chr1_A_fumigatus_Af293,1223380,1224262,+
Afu1g04315,AFUB_004650,100.00,672,Chr1_A_fumigatus_Af293,1224929,1225600,+
Afu1g04320,AFUB_004660,100.00,606,Chr1_A_fumigatus_Af293,1225856,1226942,+
Afu1g04330,AFUB_004670,98.39,1119,Chr1_A_fumigatus_Af293,1227135,1228253,+
Afu1g04340,AFUB_004680,99.95,6240,Chr1_A_fumigatus_Af293,1228300,1235632,-
Afu1g04350,AFUB_004690,99.81,1044,Chr1_A_fumigatus_Af293,1237183,1238611,-
Afu1g04360,AFUB_004700,100.00,4440,Chr1_A_fumigatus_Af293,1239773,1245111,-
Afu1g04370,AFUB_004710,100.00,1314,Chr1_A_fumigatus_Af293,1245486,1247136,+
Afu1g04380,AFUB_004720,100.00,1812,Chr1_A_fumigatus_Af293,1247141,1249644,-
Afu1g04390,AFUB_004730,99.94,1584,Chr1_A_fumigatus_Af293,1249738,1252038,+
Afu1g04400,AFUB_004740,100.00,306,Chr1_A_fumigatus_Af293,1252214,1253157,-
Afu1g04410,AFUB_004750,97.45,1255,Chr1_A_fumigatus_Af293,1255183,1256763,+
Afu1g04420,AFUB_004760,99.74,774,Chr1_A_fumigatus_Af293,1257013,1257786,-
Afu1g04430,AFUB_004770,99.92,1275,Chr1_A_fumigatus_Af293,1258607,1260266,+
Afu1g04440,AFUB_004780,99.93,1416,Chr1_A_fumigatus_Af293,1260269,1262376,+
Afu1g04450,AFUB_004790,100.00,1569,Chr1_A_fumigatus_Af293,1262450,1264625,+
Afu1g04455,AFUB_004800,100.00,384,Chr1_A_fumigatus_Af293,1266389,1266934,+
Afu1g04460,AFUB_004810,100.00,1362,Chr1_A_fumigatus_Af293,1267482,1270480,-
Afu1g04470,AFUB_004820,100.00,282,Chr1_A_fumigatus_Af293,1270603,1271176,+
Afu1g04480,AFUB_004830,100.00,2556,Chr1_A_fumigatus_Af293,1271626,1274181,-
Afu1g04490,AFUB_004840,100.00,1227,Chr1_A_fumigatus_Af293,1275359,1277854,+
Afu1g04510,AFUB_004850,100.00,888,Chr1_A_fumigatus_Af293,1278290,1279454,+
Afu1g04520,AFUB_004860,100.00,1368,Chr1_A_fumigatus_Af293,1280087,1281899,-
Afu1g04530,AFUB_004870,100.00,447,Chr1_A_fumigatus_Af293,1282636,1283216,+
Afu1g04540,AFUB_004880,100.00,972,Chr1_A_fumigatus_Af293,1284032,1285205,+
Afu1g04550,AFUB_004890,99.78,930,Chr1_A_fumigatus_Af293,1287140,1288616,+
Afu1g04560,AFUB_004900,99.23,2067,Chr1_A_fumigatus_Af293,1289411,1292322,+
Afu1g04570,AFUB_004910,99.82,1646,Chr1_A_fumigatus_Af293,1292511,1295852,-
Afu1g04575,AFUB_004920,100.00,912,Chr1_A_fumigatus_Af293,1296944,1297855,+
Afu1g04580,AFUB_004930,99.49,1764,Chr1_A_fumigatus_Af293,1298568,1300485,+
Afu1g04590,AFUB_004940,100.00,1992,Chr1_A_fumigatus_Af293,1300966,1303461,-
Afu1g04600,AFUB_004950,99.68,1243,Chr1_A_fumigatus_Af293,1303600,1306148,+
Afu1g04610,AFUB_004960,99.89,914,Chr1_A_fumigatus_Af293,1306431,1307809,-
Afu1g04620,AFUB_004970,100.00,1047,Chr1_A_fumigatus_Af293,1307958,1309293,-
Afu1g04630,AFUB_004980,100.00,330,Chr1_A_fumigatus_Af293,1309470,1309857,+
Afu1g04640,AFUB_004990,100.00,3606,Chr1_A_fumigatus_Af293,1311090,1314799,-
Afu1g04660,AFUB_005000,100.00,612,Chr1_A_fumigatus_Af293,1317113,1319111,-
Afu1g04670,AFUB_005010,99.96,2646,Chr1_A_fumigatus_Af293,1319313,1325490,-
Afu1g04680,AFUB_005020,100.00,981,Chr1_A_fumigatus_Af293,1328389,1329905,-
Afu1g04690,AFUB_005030,100.00,573,Chr1_A_fumigatus_Af293,1330402,1332489,+
Afu1g04700,AFUB_005040,99.84,2568,Chr1_A_fumigatus_Af293,1333784,1337300,+
Afu1g04710,AFUB_005050,99.84,1263,Chr1_A_fumigatus_Af293,1337450,1339606,-
Afu1g04720,AFUB_005060,99.86,720,Chr1_A_fumigatus_Af293,1339759,1340879,-
Afu1g04730,AFUB_005070,99.72,717,Chr1_A_fumigatus_Af293,1341014,1343352,+
Afu1g04740,AFUB_005080,100.00,318,Chr1_A_fumigatus_Af293,1344615,1345127,+
Afu1g04750,AFUB_005090,100.00,1284,Chr1_A_fumigatus_Af293,1346031,1347314,+
Afu1g04760,AFUB_005100,100.00,1071,Chr1_A_fumigatus_Af293,1349116,1350460,+
Afu1g04770,AFUB_005110,99.94,1570,Chr1_A_fumigatus_Af293,1350644,1353543,-
Afu1g04780,AFUB_005120,99.80,2490,Chr1_A_fumigatus_Af293,1354004,1356622,-
Afu1g04790,AFUB_005130,100.00,1734,Chr1_A_fumigatus_Af293,1358948,1362699,+
Afu1g04800,AFUB_005140,99.32,1029,Chr1_A_fumigatus_Af293,1362824,1364514,+
Afu1g04810,AFUB_005150,100.00,717,Chr1_A_fumigatus_Af293,1364929,1365783,-
Afu1g04820,AFUB_005160,100.00,1053,Chr1_A_fumigatus_Af293,1365843,1367487,-
Afu1g04830,AFUB_005170,99.96,2394,Chr1_A_fumigatus_Af293,1368081,1370598,-
Afu1g04840,AFUB_005180,99.88,2478,Chr1_A_fumigatus_Af293,1371578,1374461,-
Afu1g04850,AFUB_005190,99.65,285,Chr1_A_fumigatus_Af293,1374608,1375732,+
Afu1g04860,AFUB_005200,99.75,408,Chr1_A_fumigatus_Af293,1375957,1376885,+
Afu1g04870,AFUB_005210,99.92,1231,Chr1_A_fumigatus_Af293,1377039,1380588,-
Afu1g04880,AFUB_005240,100.00,1008,Chr1_A_fumigatus_Af293,1382915,1385354,+
Afu1g04890,AFUB_005250,100.00,384,Chr1_A_fumigatus_Af293,1385732,1387318,+
Afu1g04900,AFUB_005270,99.87,777,Chr1_A_fumigatus_Af293,1387385,1389885,-
Afu1g04910,AFUB_005280,100.00,1848,Chr1_A_fumigatus_Af293,1390025,1394115,-
Afu1g04920,AFUB_005290,100.00,3048,Chr1_A_fumigatus_Af293,1394651,1402581,+
Afu1g04930,AFUB_005300,99.77,2136,Chr1_A_fumigatus_Af293,1402777,1408265,+
Afu1g04940,AFUB_005310,100.00,570,Chr1_A_fumigatus_Af293,1408395,1409639,+
Afu1g04950,AFUB_005320,100.00,972,Chr1_A_fumigatus_Af293,1410732,1413077,-
Afu1g04960,AFUB_005330,99.87,2391,Chr1_A_fumigatus_Af293,1413265,1418032,-
Afu1g04970,AFUB_005340,100.00,2139,Chr1_A_fumigatus_Af293,1423339,1426032,+
Afu1g04980,AFUB_005350,99.94,3288,Chr1_A_fumigatus_Af293,1426116,1429837,-
Afu1g04990,AFUB_005360,100.00,1839,Chr1_A_fumigatus_Af293,1431250,1433556,+
Afu1g05000,AFUB_005370,100.00,420,Chr1_A_fumigatus_Af293,1433668,1434352,+
Afu1g05010,AFUB_005380,98.23,1243,Chr1_A_fumigatus_Af293,1434424,1436874,-
Afu1g05020,AFUB_005390,100.00,2544,Chr1_A_fumigatus_Af293,1437263,1441829,-
Afu1g05040,AFUB_005400,100.00,1242,Chr1_A_fumigatus_Af293,1446768,1448185,-
Afu1g05050,AFUB_005410,100.00,447,Chr1_A_fumigatus_Af293,1449702,1450353,+
Afu1g05060,AFUB_005420,99.91,1095,Chr1_A_fumigatus_Af293,1450481,1451784,-
Afu1g05070,AFUB_005430,99.93,1509,Chr1_A_fumigatus_Af293,1451972,1453831,-
Afu1g05080,AFUB_005440,87.58,443,Chr1_A_fumigatus_Af293,1454060,1455134,+
Afu1g05090,AFUB_005440,98.01,251,Chr1_A_fumigatus_Af293,1454072,1454641,-
Afu1g05100,AFUB_005450,99.96,2565,Chr1_A_fumigatus_Af293,1455665,1458632,-
Afu1g05110,AFUB_005460,100.00,1989,Chr1_A_fumigatus_Af293,1458812,1461658,-
Afu1g05120,AFUB_005480,99.92,1317,Chr1_A_fumigatus_Af293,1462094,1464336,+
Afu1g05130,AFUB_005490,99.97,3513,Chr1_A_fumigatus_Af293,1464347,1469634,-
Afu1g05140,AFUB_005500,100.00,1350,Chr1_A_fumigatus_Af293,1472802,1474423,+
Afu1g05150,AFUB_005510,100.00,1665,Chr1_A_fumigatus_Af293,1475213,1477384,-
Afu1g05160,AFUB_005520,99.79,486,Chr1_A_fumigatus_Af293,1477588,1478316,+
Afu1g05170,AFUB_005530,99.85,1311,Chr1_A_fumigatus_Af293,1480273,1481656,+
Afu1g05180,AFUB_005540,99.83,573,Chr1_A_fumigatus_Af293,1482065,1482792,-
Afu1g05190,AFUB_005550,99.85,1308,Chr1_A_fumigatus_Af293,1482892,1484967,+
Afu1g05200,AFUB_005560,100.00,3156,Chr1_A_fumigatus_Af293,1485294,1488975,-
Afu1g05210,AFUB_005570,100.00,273,Chr1_A_fumigatus_Af293,1489006,1491480,+
Afu1g05220,AFUB_005580,99.79,477,Chr1_A_fumigatus_Af293,1491696,1492395,+
Afu1g05230,AFUB_005590,99.97,3000,Chr1_A_fumigatus_Af293,1493163,1496382,-
Afu1g05240,AFUB_005600,99.98,5082,Chr1_A_fumigatus_Af293,1499201,1506951,-
Afu1g05260,AFUB_005610,100.00,2788,Chr1_A_fumigatus_Af293,1511461,1514706,+
Afu1g05270,AFUB_005620,100.00,930,Chr1_A_fumigatus_Af293,1514769,1516009,-
Afu1g05280,AFUB_005630,99.87,4767,Chr1_A_fumigatus_Af293,1517439,1522351,+
Afu1g05290,AFUB_005640,99.63,1074,Chr1_A_fumigatus_Af293,1523453,1524654,+
Afu1g05300,AFUB_005650,99.97,2994,Chr1_A_fumigatus_Af293,1524932,1529205,-
Afu1g05310,AFUB_005660,99.91,3201,Chr1_A_fumigatus_Af293,1529454,1532946,+
Afu1g05320,AFUB_005670,99.93,1437,Chr1_A_fumigatus_Af293,1533151,1534885,-
Afu1g05330,AFUB_005680,99.87,1554,Chr1_A_fumigatus_Af293,1534925,1537164,+
Afu1g05340,AFUB_005690,99.70,666,Chr1_A_fumigatus_Af293,1537487,1538453,+
Afu1g05350,AFUB_005700,100.00,378,Chr1_A_fumigatus_Af293,1538864,1539440,-
Afu1g05360,AFUB_005710,99.77,1719,Chr1_A_fumigatus_Af293,1539747,1542048,-
Afu1g05370,AFUB_005720,93.70,667,Chr1_A_fumigatus_Af293,1543623,1545862,+
Afu1g05380,AFUB_005730,99.87,789,Chr1_A_fumigatus_Af293,1546789,1547820,-
Afu1g05390,AFUB_005740,100.00,927,Chr1_A_fumigatus_Af293,1548016,1549201,-
Afu1g05400,AFUB_005750,99.62,264,Chr1_A_fumigatus_Af293,1549445,1549708,+
Afu1g05410,AFUB_005760,100.00,1854,Chr1_A_fumigatus_Af293,1550839,1553410,-
Afu1g05420,AFUB_005770,99.95,4206,Chr1_A_fumigatus_Af293,1553570,1558256,+
Afu1g05430,AFUB_005780,100.00,657,Chr1_A_fumigatus_Af293,1558602,1559258,-
Afu1g05440,AFUB_005790,100.00,1302,Chr1_A_fumigatus_Af293,1559820,1561184,+
Afu1g05450,AFUB_005800,100.00,390,Chr1_A_fumigatus_Af293,1561365,1562077,-
Afu1g05460,AFUB_005810,100.00,735,Chr1_A_fumigatus_Af293,1562406,1563286,+
Afu1g05470,AFUB_005820,100.00,936,Chr1_A_fumigatus_Af293,1563354,1564439,-
Afu1g05490,AFUB_005830,99.97,3771,Chr1_A_fumigatus_Af293,1568506,1572348,+
Afu1g05500,AFUB_005840,100.00,435,Chr1_A_fumigatus_Af293,1572836,1573616,+
Afu1g05510,AFUB_005850,100.00,1581,Chr1_A_fumigatus_Af293,1574177,1576856,-
Afu1g05520,AFUB_005860,99.91,1152,Chr1_A_fumigatus_Af293,1576957,1578726,+
Afu1g05530,AFUB_005870,99.81,1070,Chr1_A_fumigatus_Af293,1578967,1580462,-
Afu1g05540,AFUB_005880,99.86,1480,Chr1_A_fumigatus_Af293,1580627,1584699,+
Afu1g05550,AFUB_005890,100.00,1212,Chr1_A_fumigatus_Af293,1585735,1587966,-
Afu1g05560,AFUB_005900,99.71,1023,Chr1_A_fumigatus_Af293,1591062,1596698,-
Afu1g05570,AFUB_005910,100.00,651,Chr1_A_fumigatus_Af293,1596970,1598266,+
Afu1g05580,AFUB_005920,99.95,2112,Chr1_A_fumigatus_Af293,1598284,1601833,-
Afu1g05590,AFUB_005930,100.00,1434,Chr1_A_fumigatus_Af293,1602001,1604367,-
Afu1g05595,AFUB_005940,99.95,1824,Chr1_A_fumigatus_Af293,1604484,1607173,-
Afu1g05600,AFUB_005950,100.00,204,Chr1_A_fumigatus_Af293,1608129,1608332,+
Afu1g05610,AFUB_005980,100.00,1851,Chr1_A_fumigatus_Af293,1609612,1612932,-
Afu1g05620,AFUB_005990,100.00,1803,Chr1_A_fumigatus_Af293,1613030,1615558,+
Afu1g05630,AFUB_006000,100.00,801,Chr1_A_fumigatus_Af293,1616207,1617454,-
Afu1g05640,AFUB_006010,99.96,2268,Chr1_A_fumigatus_Af293,1617622,1620515,-
Afu1g05650,AFUB_006020,99.91,2310,Chr1_A_fumigatus_Af293,1620525,1623437,-
Afu1g05655,AFUB_006029,99.65,570,Chr1_A_fumigatus_Af293,1623510,1624997,-
Afu1g05660,AFUB_006030,99.82,564,Chr1_A_fumigatus_Af293,1625187,1625915,+
Afu1g05670,AFUB_006040,99.95,1953,Chr1_A_fumigatus_Af293,1626279,1630179,-
Afu1g05680,AFUB_006050,99.81,1035,Chr1_A_fumigatus_Af293,1638224,1639258,+
Afu1g05690,AFUB_006060,99.91,2274,Chr1_A_fumigatus_Af293,1640554,1643403,+
Afu1g05700,AFUB_006070,100.00,270,Chr1_A_fumigatus_Af293,1643824,1644093,-
Afu1g05710,AFUB_006080,99.82,1662,Chr1_A_fumigatus_Af293,1644238,1646008,+
Afu1g05720,AFUB_006090,99.93,1414,Chr1_A_fumigatus_Af293,1646266,1647879,-
Afu1g05730,AFUB_006100,100.00,996,Chr1_A_fumigatus_Af293,1648450,1650332,+
Afu1g05740,AFUB_006120,99.97,3015,Chr1_A_fumigatus_Af293,1651940,1654970,-
Afu1g05745,AFUB_006130,100.00,732,Chr1_A_fumigatus_Af293,1655236,1656845,-
Afu1g05750,AFUB_006140,99.91,1053,Chr1_A_fumigatus_Af293,1656883,1658304,+
Afu1g05760,AFUB_006150,100.00,1149,Chr1_A_fumigatus_Af293,1658382,1659697,-
Afu1g05770,AFUB_006160,99.96,2592,Chr1_A_fumigatus_Af293,1662657,1666276,+
Afu1g05780,AFUB_006170,98.36,792,Chr1_A_fumigatus_Af293,1667583,1669096,-
Afu1g05790,AFUB_006180,100.00,579,Chr1_A_fumigatus_Af293,1669946,1671243,-
Afu1g05800,AFUB_006190,99.93,1512,Chr1_A_fumigatus_Af293,1674685,1677968,+
Afu1g05810,AFUB_006200,99.93,2802,Chr1_A_fumigatus_Af293,1678104,1681462,-
Afu1g05820,AFUB_006210,100.00,312,Chr1_A_fumigatus_Af293,1681470,1683171,+
Afu1g05830,AFUB_006220,99.82,5675,Chr1_A_fumigatus_Af293,1683238,1689950,+
Afu1g05840,AFUB_006230,99.44,1982,Chr1_A_fumigatus_Af293,1689973,1692660,-
Afu1g05850,AFUB_006240,100.00,1392,Chr1_A_fumigatus_Af293,1692976,1694367,-
Afu1g05860,AFUB_006250,99.59,1215,Chr1_A_fumigatus_Af293,1694608,1695871,+
Afu1g05870,AFUB_006260,100.00,969,Chr1_A_fumigatus_Af293,1696088,1697491,-
Afu1g05880,AFUB_006270,100.00,438,Chr1_A_fumigatus_Af293,1697990,1698486,+
Afu1g05890,AFUB_006280,100.00,186,Chr1_A_fumigatus_Af293,1698797,1699037,+
Afu1g05900,AFUB_006290,99.90,2082,Chr1_A_fumigatus_Af293,1700765,1702948,+
Afu1g05910,AFUB_006300,99.79,1410,Chr1_A_fumigatus_Af293,1703525,1705021,-
Afu1g05920,AFUB_006310,100.00,2232,Chr1_A_fumigatus_Af293,1705327,1708817,-
Afu1g05930,AFUB_006320,99.83,2997,Chr1_A_fumigatus_Af293,1709667,1713339,+
Afu1g05940,AFUB_006330,99.79,480,Chr1_A_fumigatus_Af293,1713460,1714382,+
Afu1g05950,AFUB_006340,99.92,1197,Chr1_A_fumigatus_Af293,1716230,1717426,+
Afu1g05960,AFUB_006350,99.97,2898,Chr1_A_fumigatus_Af293,1717985,1720882,-
Afu1g05970,AFUB_006360,100.00,1761,Chr1_A_fumigatus_Af293,1721611,1723485,-
Afu1g05980,AFUB_006370,100.00,1728,Chr1_A_fumigatus_Af293,1724906,1726917,-
Afu1g05990,AFUB_006380,99.84,609,Chr1_A_fumigatus_Af293,1727904,1728875,-
Afu1g06000,AFUB_006390,99.73,1113,Chr1_A_fumigatus_Af293,1729784,1730957,+
Afu1g06020,AFUB_006400,99.94,1767,Chr1_A_fumigatus_Af293,1735423,1740547,+
Afu1g06030,AFUB_006410,99.96,2401,Chr1_A_fumigatus_Af293,1741018,1744450,-
Afu1g06040,AFUB_006420,100.00,1541,Chr1_A_fumigatus_Af293,1744725,1747001,+
Afu1g06050,AFUB_006430,100.00,1308,Chr1_A_fumigatus_Af293,1747458,1749340,-
Afu1g06060,AFUB_006440,99.89,4605,Chr1_A_fumigatus_Af293,1749495,1756153,-
Afu1g06071,AFUB_006450,100.00,2046,Chr1_A_fumigatus_Af293,1757206,1759932,+
Afu1g06080,AFUB_006460,99.83,1182,Chr1_A_fumigatus_Af293,1760040,1761856,+
Afu1g06090,AFUB_006470,99.76,1680,Chr1_A_fumigatus_Af293,1761867,1765211,+
Afu1g06100,AFUB_006480,100.00,309,Chr1_A_fumigatus_Af293,1765522,1765995,+
Afu1g06110,AFUB_006490,99.92,1290,Chr1_A_fumigatus_Af293,1766138,1767427,-
Afu1g06120,AFUB_006500,100.00,1419,Chr1_A_fumigatus_Af293,1767719,1769137,-
Afu1g06130,AFUB_006510,100.00,2052,Chr1_A_fumigatus_Af293,1769261,1771787,-
Afu1g06140,AFUB_006520,99.92,1251,Chr1_A_fumigatus_Af293,1772681,1774230,+
Afu1g06150,AFUB_006530,100.00,1338,Chr1_A_fumigatus_Af293,1774355,1776739,+
Afu1g06160,AFUB_006540,99.91,2337,Chr1_A_fumigatus_Af293,1777958,1782409,+
Afu1g06170,AFUB_006550,100.00,1395,Chr1_A_fumigatus_Af293,1782664,1784284,-
Afu1g06180,AFUB_006560,100.00,777,Chr1_A_fumigatus_Af293,1784683,1786054,-
Afu1g06190,AFUB_006570,99.91,1062,Chr1_A_fumigatus_Af293,1787233,1789495,-
Afu1g06200,AFUB_006580,100.00,999,Chr1_A_fumigatus_Af293,1789721,1791347,+
Afu1g06210,AFUB_006590,99.82,1701,Chr1_A_fumigatus_Af293,1791509,1793700,+
Afu1g06220,AFUB_006600,99.86,1419,Chr1_A_fumigatus_Af293,1794114,1795628,-
Afu1g06230,AFUB_006610,99.85,1338,Chr1_A_fumigatus_Af293,1795800,1797485,+
Afu1g06240,AFUB_006620,99.86,702,Chr1_A_fumigatus_Af293,1797491,1798877,-
Afu1g06250,AFUB_006630,100.00,808,Chr1_A_fumigatus_Af293,1798969,1801003,+
Afu1g06260,AFUB_006640,100.00,1866,Chr1_A_fumigatus_Af293,1801212,1803077,+
Afu1g06270,AFUB_006650,99.58,1202,Chr1_A_fumigatus_Af293,1803331,1804530,-
Afu1g06280,AFUB_006660,99.78,1371,Chr1_A_fumigatus_Af293,1805033,1806529,+
Afu1g06290,AFUB_006670,99.93,1401,Chr1_A_fumigatus_Af293,1806712,1808254,-
Afu1g06300,AFUB_006680,99.92,1275,Chr1_A_fumigatus_Af293,1808347,1810051,+
Afu1g06310,AFUB_006690,99.93,1533,Chr1_A_fumigatus_Af293,1810178,1811945,+
Afu1g06320,AFUB_006700,100.00,1164,Chr1_A_fumigatus_Af293,1812191,1813911,-
Afu1g06330,AFUB_006710,99.84,5463,Chr1_A_fumigatus_Af293,1814063,1821385,-
Afu1g06340,AFUB_006720,100.00,561,Chr1_A_fumigatus_Af293,1821569,1823081,+
Afu1g06350,AFUB_006730,100.00,564,Chr1_A_fumigatus_Af293,1825086,1826608,+
Afu1g06360,AFUB_006740,100.00,1032,Chr1_A_fumigatus_Af293,1826714,1828097,+
Afu1g06370,AFUB_006750,99.81,516,Chr1_A_fumigatus_Af293,1828186,1829171,-
Afu1g06380,AFUB_006760,100.00,351,Chr1_A_fumigatus_Af293,1829881,1830747,+
Afu1g06390,AFUB_006770,99.93,1485,Chr1_A_fumigatus_Af293,1831213,1833461,+
Afu1g06400,AFUB_006780,99.89,2805,Chr1_A_fumigatus_Af293,1836728,1840763,-
Afu1g06410,AFUB_006790,100.00,1725,Chr1_A_fumigatus_Af293,1842141,1845168,+
Afu1g06420,AFUB_006800,100.00,669,Chr1_A_fumigatus_Af293,1845499,1846995,-
Afu1g06430,AFUB_006810,99.70,336,Chr1_A_fumigatus_Af293,1847120,1847723,+
Afu1g06440,AFUB_006820,99.82,1695,Chr1_A_fumigatus_Af293,1847873,1850861,-
Afu1g06450,AFUB_006830,99.73,1464,Chr1_A_fumigatus_Af293,1851407,1853773,+
Afu1g06460,AFUB_006840,100.00,651,Chr1_A_fumigatus_Af293,1853819,1855934,-
Afu1g06470,AFUB_006850,100.00,2295,Chr1_A_fumigatus_Af293,1857195,1859566,+
Afu1g06480,AFUB_006860,99.45,1828,Chr1_A_fumigatus_Af293,1860381,1862201,+
Afu1g06490,AFUB_006870,99.79,1461,Chr1_A_fumigatus_Af293,1862428,1865143,-
Afu1g06500,AFUB_006880,100.00,822,Chr1_A_fumigatus_Af293,1865486,1866432,-
