QUERY,HIT,PID,ALNLEN,CHROM,START,STOP,STRAND
AFUB_002980,Afu1g02600,100.00,759,scf_000001_A_fumigatus_A1163,830086,832472,-
AFUB_002990,Afu1g02610,99.69,978,scf_000001_A_fumigatus_A1163,834460,835572,+
AFUB_003000,Afu1g02620,99.79,468,scf_000001_A_fumigatus_A1163,835910,836521,-
AFUB_003010,Afu1g02630,100.00,1629,scf_000001_A_fumigatus_A1163,836669,838541,+
AFUB_003040,Afu1g02640,100.00,1131,scf_000001_A_fumigatus_A1163,840728,841931,-
AFUB_003050,Afu1g02650,99.94,1548,scf_000001_A_fumigatus_A1163,842369,844069,-
AFUB_003060,Afu1g02660,99.50,807,scf_000001_A_fumigatus_A1163,844656,845877,-
AFUB_003070,Afu1g02670,100.00,963,scf_000001_A_fumigatus_A1163,847616,849561,-
AFUB_003080,Afu1g02680,100.00,738,scf_000001_A_fumigatus_A1163,850719,851456,-
AFUB_003090,Afu1g02700,100.00,1245,scf_000001_A_fumigatus_A1163,853618,855313,-
AFUB_003100,Afu1g02710,99.93,1398,scf_000001_A_fumigatus_A1163,855673,857513,+
AFUB_003110,Afu1g02720,100.00,807,scf_000001_A_fumigatus_A1163,857735,858625,-
AFUB_003120,Afu1g02730,99.58,942,scf_000001_A_fumigatus_A1163,860671,861983,-
AFUB_003130,Afu1g02740,100.00,1188,scf_000001_A_fumigatus_A1163,862565,864011,-
AFUB_003140,Afu1g02750,99.62,531,scf_000001_A_fumigatus_A1163,864226,864894,+
AFUB_003150,Afu1g02760,99.91,2271,scf_000001_A_fumigatus_A1163,867622,869949,+
AFUB_003160,Afu1g02770,100.00,987,scf_000001_A_fumigatus_A1163,872729,874309,+
AFUB_003170,Afu1g02780,100.00,1140,scf_000001_A_fumigatus_A1163,874626,876357,+
AFUB_003180,Afu1g02800,100.00,92,scf_000001_A_fumigatus_A1163,878186,878815,+
AFUB_003190,Afu1g02810,100.00,765,scf_000001_A_fumigatus_A1163,880335,881433,+
AFUB_003200,Afu1g02820,99.84,612,scf_000001_A_fumigatus_A1163,881942,883041,+
AFUB_003210,Afu1g02830,99.64,1959,scf_000001_A_fumigatus_A1163,883751,886546,+
AFUB_003220,Afu1g02840,99.15,2247,scf_000001_A_fumigatus_A1163,886560,889880,-
AFUB_003230,Afu1g02850,99.37,798,scf_000001_A_fumigatus_A1163,890036,891252,+
AFUB_003240,Afu1g02860,99.39,825,scf_000001_A_fumigatus_A1163,892934,894040,+
AFUB_003250,Afu1g02870,99.33,1201,scf_000001_A_fumigatus_A1163,895075,896277,-
AFUB_003260,Afu1g02880,99.82,1095,scf_000001_A_fumigatus_A1163,901016,902210,-
AFUB_003270,Afu1g02890,99.87,753,scf_000001_A_fumigatus_A1163,902501,903367,+
AFUB_003280,Afu1g02900,99.53,1071,scf_000001_A_fumigatus_A1163,903524,904743,-
AFUB_003290,Afu1g02910,99.57,1155,scf_000001_A_fumigatus_A1163,906261,907415,+
AFUB_003300,Afu1g02920,99.45,2352,scf_000001_A_fumigatus_A1163,907933,910807,-
AFUB_003310,Afu1g02930,99.89,894,scf_000001_A_fumigatus_A1163,911968,913338,+
AFUB_003320,Afu1g02940,99.63,1341,scf_000001_A_fumigatus_A1163,913586,915310,+
AFUB_003330,Afu1g02950,99.45,1278,scf_000001_A_fumigatus_A1163,915838,917271,-
AFUB_003340,Afu1g02960,100.00,229,scf_000001_A_fumigatus_A1163,917724,917997,-
AFUB_003350,Afu1g02970,100.00,1284,scf_000001_A_fumigatus_A1163,919324,921702,-
AFUB_003360,Afu1g02980,99.87,798,scf_000001_A_fumigatus_A1163,926545,928564,+
AFUB_003370,Afu1g02985,99.41,1701,scf_000001_A_fumigatus_A1163,928800,931758,+
AFUB_003380,Afu1g02990,99.88,3304,scf_000001_A_fumigatus_A1163,932330,936429,+
AFUB_003390,Afu1g03000,99.88,1674,scf_000001_A_fumigatus_A1163,936953,938626,+
AFUB_003400,Afu1g03010,100.00,2646,scf_000001_A_fumigatus_A1163,938918,941563,-
AFUB_003410,Afu1g03020,100.00,240,scf_000001_A_fumigatus_A1163,941917,942215,+
AFUB_003420,Afu1g03030,99.91,3318,scf_000001_A_fumigatus_A1163,943794,947184,+
AFUB_003430,Afu1g03035,99.86,732,scf_000001_A_fumigatus_A1163,947639,948370,-
AFUB_003440,Afu1g03040,100.00,549,scf_000001_A_fumigatus_A1163,949272,949956,-
AFUB_003450,Afu1g03050,100.00,3306,scf_000001_A_fumigatus_A1163,950769,954935,+
AFUB_003460,Afu1g03060,100.00,858,scf_000001_A_fumigatus_A1163,955080,956218,+
AFUB_003480,Afu1g03070,99.91,2238,scf_000001_A_fumigatus_A1163,957416,960171,+
AFUB_003490,Afu1g03080,99.92,1263,scf_000001_A_fumigatus_A1163,960465,962033,-
AFUB_003500,Afu1g03090,99.87,1584,scf_000001_A_fumigatus_A1163,962565,965716,+
AFUB_003510,Afu1g03100,100.00,498,scf_000001_A_fumigatus_A1163,967341,968562,-
AFUB_003520,Afu1g03110,100.00,198,scf_000001_A_fumigatus_A1163,969553,970119,+
AFUB_003530,Afu1g03120,100.00,1467,scf_000001_A_fumigatus_A1163,970650,972192,-
AFUB_003540,Afu1g03130,100.00,1431,scf_000001_A_fumigatus_A1163,972316,974171,-
AFUB_003550,Afu1g03140,99.90,1965,scf_000001_A_fumigatus_A1163,974270,977836,+
AFUB_003560,Afu1g03150,99.93,1497,scf_000001_A_fumigatus_A1163,978268,980196,+
AFUB_003570,Afu1g03160,99.85,681,scf_000001_A_fumigatus_A1163,981633,982313,+
AFUB_003580,Afu1g03170,99.82,2817,scf_000001_A_fumigatus_A1163,983560,986656,+
AFUB_003600,Afu1g03180,99.32,444,scf_000001_A_fumigatus_A1163,990489,991267,-
AFUB_003610,Afu1g03200,99.61,1557,scf_000001_A_fumigatus_A1163,992618,994570,-
AFUB_003620,Afu1g03195,98.75,562,scf_000001_A_fumigatus_A1163,995597,996448,+
AFUB_003629,Afu1g03190,98.61,504,scf_000001_A_fumigatus_A1163,1004048,1004974,+
AFUB_003630,Afu1g03210,100.00,945,scf_000001_A_fumigatus_A1163,1005704,1006648,-
AFUB_003640,Afu1g03220,100.00,264,scf_000001_A_fumigatus_A1163,1015872,1016340,+
AFUB_003650,Afu1g03230,100.00,404,scf_000001_A_fumigatus_A1163,1016582,1017018,-
AFUB_003660,Afu1g03240,100.00,183,scf_000001_A_fumigatus_A1163,1017192,1017428,+
AFUB_003670,Afu1g03250,99.88,804,scf_000001_A_fumigatus_A1163,1018907,1019743,-
AFUB_003680,Afu1g03260,99.92,1326,scf_000001_A_fumigatus_A1163,1019961,1021972,-
AFUB_003690,Afu1g03270,100.00,429,scf_000001_A_fumigatus_A1163,1024897,1025550,+
AFUB_003700,Afu1g03280,100.00,1032,scf_000001_A_fumigatus_A1163,1026261,1027430,-
AFUB_003710,Afu1g03290,100.00,351,scf_000001_A_fumigatus_A1163,1027463,1027835,-
AFUB_003720,Afu1g03300,100.00,1036,scf_000001_A_fumigatus_A1163,1028545,1030660,+
AFUB_003730,Afu1g03310,100.00,222,scf_000001_A_fumigatus_A1163,1030969,1031250,-
AFUB_003740,Afu1g03320,100.00,606,scf_000001_A_fumigatus_A1163,1033522,1034593,+
AFUB_003760,Afu1g03352,99.97,3036,scf_000001_A_fumigatus_A1163,1041276,1044833,-
AFUB_003770,Afu1g03360,100.00,837,scf_000001_A_fumigatus_A1163,1046473,1047356,+
AFUB_003780,Afu1g03370,100.00,1962,scf_000001_A_fumigatus_A1163,1047959,1049971,+
AFUB_003790,Afu1g03380,99.98,4983,scf_000001_A_fumigatus_A1163,1050681,1057243,-
AFUB_003800,Afu1g03390,100.00,498,scf_000001_A_fumigatus_A1163,1059647,1061035,-
AFUB_003810,Afu1g03400,100.00,2310,scf_000001_A_fumigatus_A1163,1061140,1064233,-
AFUB_003820,Afu1g03410,100.00,1503,scf_000001_A_fumigatus_A1163,1064403,1066436,-
AFUB_003830,Afu1g03420,100.00,744,scf_000001_A_fumigatus_A1163,1067237,1068045,+
AFUB_003840,Afu1g03430,100.00,891,scf_000001_A_fumigatus_A1163,1068395,1069365,-
AFUB_003850,Afu1g03440,100.00,1008,scf_000001_A_fumigatus_A1163,1069729,1071485,-
AFUB_003860,Afu1g03450,99.96,2547,scf_000001_A_fumigatus_A1163,1071626,1075021,+
AFUB_003870,Afu1g03460,99.68,1266,scf_000001_A_fumigatus_A1163,1075098,1076943,+
AFUB_003880,Afu1g03470,99.37,315,scf_000001_A_fumigatus_A1163,1077355,1077669,+
AFUB_003890,Afu1g03480,100.00,675,scf_000001_A_fumigatus_A1163,1077952,1078626,+
AFUB_003900,Afu1g03490,100.00,1122,scf_000001_A_fumigatus_A1163,1080387,1082021,+
AFUB_003910,Afu1g03500,99.97,2997,scf_000001_A_fumigatus_A1163,1083076,1086506,-
AFUB_003920,Afu1g03510,100.00,894,scf_000001_A_fumigatus_A1163,1086815,1088381,+
AFUB_003930,Afu1g03520,99.86,1464,scf_000001_A_fumigatus_A1163,1088967,1090667,+
AFUB_003940,Afu1g03530,99.47,1698,scf_000001_A_fumigatus_A1163,1091024,1093977,-
AFUB_003950,Afu1g03540,99.96,2238,scf_000001_A_fumigatus_A1163,1094372,1097477,-
AFUB_003960,Afu1g03550,99.89,1827,scf_000001_A_fumigatus_A1163,1098101,1100406,-
AFUB_003970,Afu1g03560,100.00,1440,scf_000001_A_fumigatus_A1163,1100489,1102562,-
AFUB_003980,Afu1g03570,100.00,1347,scf_000001_A_fumigatus_A1163,1104197,1105653,+
AFUB_003990,Afu1g03580,100.00,591,scf_000001_A_fumigatus_A1163,1106037,1106924,-
AFUB_004000,Afu1g03590,100.00,3138,scf_000001_A_fumigatus_A1163,1107054,1110869,+
AFUB_004010,Afu1g03600,99.92,1251,scf_000001_A_fumigatus_A1163,1112375,1113736,+
AFUB_004020,Afu1g03610,100.00,849,scf_000001_A_fumigatus_A1163,1115922,1116899,+
AFUB_004030,Afu1g03620,100.00,1452,scf_000001_A_fumigatus_A1163,1124590,1127346,+
AFUB_004040,Afu1g03630,99.87,753,scf_000001_A_fumigatus_A1163,1129545,1130297,+
AFUB_004050,Afu1g03640,100.00,273,scf_000001_A_fumigatus_A1163,1130945,1131345,+
AFUB_004060,Afu1g03650,99.96,2436,scf_000001_A_fumigatus_A1163,1131596,1134960,-
AFUB_004070,Afu1g03660,99.90,984,scf_000001_A_fumigatus_A1163,1136289,1137938,+
AFUB_004080,Afu1g03670,99.22,255,scf_000001_A_fumigatus_A1163,1138255,1138671,+
AFUB_004090,Afu1g03680,99.67,1524,scf_000001_A_fumigatus_A1163,1140472,1142446,-
AFUB_004100,Afu1g03690,99.64,558,scf_000001_A_fumigatus_A1163,1143340,1144506,+
AFUB_004110,Afu1g03700,99.86,2199,scf_000001_A_fumigatus_A1163,1145514,1148702,+
AFUB_004120,Afu1g03710,99.86,719,scf_000001_A_fumigatus_A1163,1149373,1150834,+
AFUB_004130,Afu1g03720,100.00,429,scf_000001_A_fumigatus_A1163,1151581,1152189,-
AFUB_004140,Afu1g03730,99.78,1351,scf_000001_A_fumigatus_A1163,1152554,1154066,-
AFUB_004150,Afu1g03740,100.00,2325,scf_000001_A_fumigatus_A1163,1154952,1157973,-
AFUB_004160,Afu1g03750,100.00,1557,scf_000001_A_fumigatus_A1163,1158322,1160338,-
AFUB_004170,Afu1g03760,100.00,3363,scf_000001_A_fumigatus_A1163,1160452,1164620,-
AFUB_004185,Afu1g03775,100.00,2265,scf_000001_A_fumigatus_A1163,1168373,1171172,-
AFUB_004200,Afu1g03790,97.87,941,scf_000001_A_fumigatus_A1163,1175520,1177349,+
AFUB_004210,Afu1g03800,99.72,2469,scf_000001_A_fumigatus_A1163,1178124,1181240,+
AFUB_004220,Afu1g03810,99.82,570,scf_000001_A_fumigatus_A1163,1181394,1182190,+
AFUB_004230,Afu1g03820,100.00,2748,scf_000001_A_fumigatus_A1163,1182528,1185336,-
AFUB_004240,Afu1g03830,100.00,357,scf_000001_A_fumigatus_A1163,1185823,1186922,+
AFUB_004250,Afu1g03840,99.80,497,scf_000001_A_fumigatus_A1163,1188657,1189835,+
AFUB_004260,Afu1g03860,99.55,220,scf_000001_A_fumigatus_A1163,1192843,1193478,+
AFUB_004270,Afu1g03870,100.00,1386,scf_000001_A_fumigatus_A1163,1193481,1195227,-
AFUB_004280,Afu1g03880,100.00,1224,scf_000001_A_fumigatus_A1163,1195433,1196656,+
AFUB_004290,Afu1g03890,99.65,1725,scf_000001_A_fumigatus_A1163,1196940,1198679,-
AFUB_004310,Afu1g03910,99.93,1404,scf_000001_A_fumigatus_A1163,1199426,1200829,+
AFUB_004320,Afu1g03920,99.93,2679,scf_000001_A_fumigatus_A1163,1201266,1204349,-
AFUB_004330,Afu1g03930,99.95,3888,scf_000001_A_fumigatus_A1163,1204808,1208695,-
AFUB_004340,Afu1g03940,100.00,1941,scf_000001_A_fumigatus_A1163,1208867,1211184,+
AFUB_004350,Afu1g03950,100.00,1596,scf_000001_A_fumigatus_A1163,1212668,1215151,+
AFUB_004360,Afu1g03960,100.00,675,scf_000001_A_fumigatus_A1163,1215846,1216593,+
AFUB_004370,Afu1g03970,99.97,3207,scf_000001_A_fumigatus_A1163,1217205,1220895,-
AFUB_004380,Afu1g03992,99.87,3858,scf_000001_A_fumigatus_A1163,1221073,1226088,-
AFUB_004390,Afu1g04010,100.00,1257,scf_000001_A_fumigatus_A1163,1226180,1228033,+
AFUB_004400,Afu1g04020,100.00,879,scf_000001_A_fumigatus_A1163,1228144,1229255,+
AFUB_004410,Afu1g04040,100.00,386,scf_000001_A_fumigatus_A1163,1229621,1230477,-
AFUB_004420,Afu1g04062,100.00,1638,scf_000001_A_fumigatus_A1163,1230802,1233040,-
AFUB_004430,Afu1g04070,100.00,474,scf_000001_A_fumigatus_A1163,1233279,1234520,-
AFUB_004440,Afu1g04080,100.00,2037,scf_000001_A_fumigatus_A1163,1234660,1237188,+
AFUB_004450,Afu1g04090,99.92,1210,scf_000001_A_fumigatus_A1163,1237593,1239223,+
AFUB_004460,Afu1g04100,99.67,615,scf_000001_A_fumigatus_A1163,1239632,1240246,+
AFUB_004470,Afu1g04110,99.41,2562,scf_000001_A_fumigatus_A1163,1240694,1243829,-
AFUB_004480,Afu1g04120,100.00,1515,scf_000001_A_fumigatus_A1163,1245672,1247662,+
AFUB_004489,Afu1g04130,98.88,627,scf_000001_A_fumigatus_A1163,1265771,1266618,+
AFUB_004490,Afu1g04140,98.75,801,scf_000001_A_fumigatus_A1163,1267581,1268522,-
AFUB_004500,Afu1g04150,100.00,1095,scf_000001_A_fumigatus_A1163,1268688,1270110,+
AFUB_004510,Afu1g04160,100.00,1335,scf_000001_A_fumigatus_A1163,1270227,1272250,+
AFUB_004520,Afu1g04170,99.63,1634,scf_000001_A_fumigatus_A1163,1272324,1274778,+
AFUB_004530,Afu1g04190,99.96,2262,scf_000001_A_fumigatus_A1163,1275417,1278474,-
AFUB_004540,Afu1g04210,99.73,3678,scf_000001_A_fumigatus_A1163,1278761,1282780,-
AFUB_004550,Afu1g04220,98.97,387,scf_000001_A_fumigatus_A1163,1282884,1283419,+
AFUB_004560,Afu1g04230,99.50,399,scf_000001_A_fumigatus_A1163,1283558,1284088,-
AFUB_004570,Afu1g04240,99.48,2883,scf_000001_A_fumigatus_A1163,1284281,1287431,+
AFUB_004580,Afu1g04250,98.83,429,scf_000001_A_fumigatus_A1163,1287652,1288231,+
AFUB_004590,Afu1g04260,99.90,2904,scf_000001_A_fumigatus_A1163,1288533,1292444,+
AFUB_004600,Afu1g04270,100.00,1323,scf_000001_A_fumigatus_A1163,1294500,1295942,+
AFUB_004610,Afu1g04280,99.91,1065,scf_000001_A_fumigatus_A1163,1296427,1297608,+
AFUB_004620,Afu1g04290,99.92,2541,scf_000001_A_fumigatus_A1163,1298454,1301158,+
AFUB_004630,Afu1g04300,100.00,804,scf_000001_A_fumigatus_A1163,1301450,1302253,-
AFUB_004640,Afu1g04310,100.00,720,scf_000001_A_fumigatus_A1163,1303302,1304184,+
AFUB_004650,Afu1g04315,100.00,672,scf_000001_A_fumigatus_A1163,1304851,1305522,+
AFUB_004660,Afu1g04320,100.00,606,scf_000001_A_fumigatus_A1163,1306210,1306864,+
AFUB_004670,Afu1g04330,98.39,1119,scf_000001_A_fumigatus_A1163,1307057,1308218,+
AFUB_004680,Afu1g04340,99.95,6240,scf_000001_A_fumigatus_A1163,1308509,1315560,-
AFUB_004690,Afu1g04350,99.81,1044,scf_000001_A_fumigatus_A1163,1317146,1318288,-
AFUB_004700,Afu1g04360,100.00,4440,scf_000001_A_fumigatus_A1163,1319729,1325067,-
AFUB_004710,Afu1g04370,100.00,1314,scf_000001_A_fumigatus_A1163,1325442,1327092,+
AFUB_004720,Afu1g04380,100.00,1812,scf_000001_A_fumigatus_A1163,1327097,1329600,-
AFUB_004730,Afu1g04390,99.94,1584,scf_000001_A_fumigatus_A1163,1329691,1331991,+
AFUB_004740,Afu1g04400,100.00,306,scf_000001_A_fumigatus_A1163,1332167,1333110,-
AFUB_004750,Afu1g04410,97.45,1255,scf_000001_A_fumigatus_A1163,1333192,1334866,+
AFUB_004760,Afu1g04420,99.74,774,scf_000001_A_fumigatus_A1163,1335116,1335889,-
AFUB_004770,Afu1g04430,99.92,1275,scf_000001_A_fumigatus_A1163,1336525,1338304,+
AFUB_004780,Afu1g04440,99.93,1416,scf_000001_A_fumigatus_A1163,1338475,1340424,+
AFUB_004790,Afu1g04450,100.00,1569,scf_000001_A_fumigatus_A1163,1340554,1342614,+
AFUB_004800,Afu1g04455,100.00,384,scf_000001_A_fumigatus_A1163,1344491,1345036,+
AFUB_004810,Afu1g04460,100.00,1362,scf_000001_A_fumigatus_A1163,1346257,1347993,-
AFUB_004820,Afu1g04470,100.00,282,scf_000001_A_fumigatus_A1163,1348704,1349278,+
AFUB_004830,Afu1g04480,100.00,2556,scf_000001_A_fumigatus_A1163,1349728,1352283,-
AFUB_004840,Afu1g04490,100.00,1227,scf_000001_A_fumigatus_A1163,1353921,1355825,+
AFUB_004850,Afu1g04510,100.00,888,scf_000001_A_fumigatus_A1163,1356393,1357557,+
AFUB_004860,Afu1g04520,100.00,1368,scf_000001_A_fumigatus_A1163,1358191,1360002,-
AFUB_004870,Afu1g04530,100.00,447,scf_000001_A_fumigatus_A1163,1360227,1361609,+
AFUB_004880,Afu1g04540,100.00,972,scf_000001_A_fumigatus_A1163,1362014,1363478,+
AFUB_004890,Afu1g04550,99.78,930,scf_000001_A_fumigatus_A1163,1365102,1367034,+
AFUB_004900,Afu1g04560,99.23,2067,scf_000001_A_fumigatus_A1163,1367260,1369945,+
AFUB_004910,Afu1g04570,99.82,1646,scf_000001_A_fumigatus_A1163,1374369,1376216,-
AFUB_004920,Afu1g04575,100.00,912,scf_000001_A_fumigatus_A1163,1377518,1379351,+
AFUB_004930,Afu1g04580,99.49,1764,scf_000001_A_fumigatus_A1163,1379647,1381761,+
AFUB_004940,Afu1g04590,100.00,1992,scf_000001_A_fumigatus_A1163,1382242,1384737,-
AFUB_004950,Afu1g04600,99.68,1243,scf_000001_A_fumigatus_A1163,1384955,1387301,+
AFUB_004960,Afu1g04610,99.89,914,scf_000001_A_fumigatus_A1163,1387763,1388680,-
AFUB_004970,Afu1g04620,100.00,1047,scf_000001_A_fumigatus_A1163,1389233,1390568,-
AFUB_004980,Afu1g04630,100.00,330,scf_000001_A_fumigatus_A1163,1390745,1391132,+
AFUB_004990,Afu1g04640,100.00,3606,scf_000001_A_fumigatus_A1163,1392365,1396074,-
AFUB_005000,Afu1g04660,100.00,612,scf_000001_A_fumigatus_A1163,1397032,1398501,-
AFUB_005010,Afu1g04670,99.96,2646,scf_000001_A_fumigatus_A1163,1398703,1404482,-
AFUB_005020,Afu1g04680,100.00,981,scf_000001_A_fumigatus_A1163,1407743,1409259,-
AFUB_005030,Afu1g04690,100.00,573,scf_000001_A_fumigatus_A1163,1409756,1410905,+
AFUB_005040,Afu1g04700,99.84,2568,scf_000001_A_fumigatus_A1163,1411916,1416658,+
AFUB_005050,Afu1g04710,99.84,1263,scf_000001_A_fumigatus_A1163,1416808,1418964,-
AFUB_005060,Afu1g04720,99.86,720,scf_000001_A_fumigatus_A1163,1419120,1420237,-
AFUB_005070,Afu1g04730,99.72,717,scf_000001_A_fumigatus_A1163,1420372,1422596,+
AFUB_005080,Afu1g04740,100.00,318,scf_000001_A_fumigatus_A1163,1423972,1424484,+
AFUB_005090,Afu1g04750,100.00,1284,scf_000001_A_fumigatus_A1163,1425388,1426671,+
AFUB_005100,Afu1g04760,100.00,1071,scf_000001_A_fumigatus_A1163,1428465,1429817,+
AFUB_005110,Afu1g04770,99.94,1570,scf_000001_A_fumigatus_A1163,1430001,1432900,-
AFUB_005120,Afu1g04780,99.80,2490,scf_000001_A_fumigatus_A1163,1433490,1435979,-
AFUB_005130,Afu1g04790,100.00,1734,scf_000001_A_fumigatus_A1163,1438305,1442056,+
AFUB_005140,Afu1g04800,99.32,1029,scf_000001_A_fumigatus_A1163,1442181,1443851,+
AFUB_005150,Afu1g04810,100.00,717,scf_000001_A_fumigatus_A1163,1444286,1445082,-
AFUB_005160,Afu1g04820,100.00,1053,scf_000001_A_fumigatus_A1163,1445202,1446826,-
AFUB_005170,Afu1g04830,99.96,2394,scf_000001_A_fumigatus_A1163,1447391,1450098,-
AFUB_005180,Afu1g04840,99.88,2478,scf_000001_A_fumigatus_A1163,1450489,1453853,-
AFUB_005190,Afu1g04850,99.65,285,scf_000001_A_fumigatus_A1163,1453927,1455037,+
AFUB_005200,Afu1g04860,99.75,408,scf_000001_A_fumigatus_A1163,1455320,1456242,+
AFUB_005210,Afu1g04870,99.92,1231,scf_000001_A_fumigatus_A1163,1456541,1459179,-
AFUB_005240,Afu1g04880,100.00,1008,scf_000001_A_fumigatus_A1163,1462173,1464770,+
AFUB_005250,Afu1g04890,100.00,384,scf_000001_A_fumigatus_A1163,1465081,1466569,+
AFUB_005270,Afu1g04900,99.87,777,scf_000001_A_fumigatus_A1163,1466939,1469233,-
AFUB_005280,Afu1g04910,100.00,1848,scf_000001_A_fumigatus_A1163,1469364,1472487,-
AFUB_005290,Afu1g04920,100.00,3048,scf_000001_A_fumigatus_A1163,1473990,1477693,+
AFUB_005300,Afu1g04930,99.77,2136,scf_000001_A_fumigatus_A1163,1484410,1487584,+
AFUB_005310,Afu1g04940,100.00,570,scf_000001_A_fumigatus_A1163,1487752,1488975,+
AFUB_005320,Afu1g04950,100.00,972,scf_000001_A_fumigatus_A1163,1490068,1492413,-
AFUB_005330,Afu1g04960,99.87,2391,scf_000001_A_fumigatus_A1163,1492629,1497277,-
AFUB_005340,Afu1g04970,100.00,2139,scf_000001_A_fumigatus_A1163,1502757,1505329,+
AFUB_005350,Afu1g04980,99.94,3288,scf_000001_A_fumigatus_A1163,1505547,1509177,-
AFUB_005360,Afu1g04990,100.00,1839,scf_000001_A_fumigatus_A1163,1510592,1512898,+
AFUB_005370,Afu1g05000,100.00,420,scf_000001_A_fumigatus_A1163,1513210,1513694,+
AFUB_005380,Afu1g05010,98.23,1243,scf_000001_A_fumigatus_A1163,1513819,1516216,-
AFUB_005390,Afu1g05020,100.00,2544,scf_000001_A_fumigatus_A1163,1516608,1520233,-
AFUB_005400,Afu1g05040,100.00,1242,scf_000001_A_fumigatus_A1163,1524086,1525503,-
AFUB_005410,Afu1g05050,100.00,447,scf_000001_A_fumigatus_A1163,1527020,1527671,+
AFUB_005420,Afu1g05060,99.91,1095,scf_000001_A_fumigatus_A1163,1527799,1529102,-
AFUB_005430,Afu1g05070,99.93,1509,scf_000001_A_fumigatus_A1163,1529290,1531149,-
AFUB_005440,Afu1g05090,98.01,251,scf_000001_A_fumigatus_A1163,1531389,1531958,-
AFUB_005450,Afu1g05100,99.96,2565,scf_000001_A_fumigatus_A1163,1533055,1535742,-
AFUB_005460,Afu1g05110,100.00,1989,scf_000001_A_fumigatus_A1163,1536245,1538689,-
AFUB_005480,Afu1g05120,99.92,1317,scf_000001_A_fumigatus_A1163,1539524,1541647,+
AFUB_005490,Afu1g05130,99.97,3513,scf_000001_A_fumigatus_A1163,1541658,1546699,-
AFUB_005500,Afu1g05140,100.00,1350,scf_000001_A_fumigatus_A1163,1550112,1551542,+
AFUB_005510,Afu1g05150,100.00,1665,scf_000001_A_fumigatus_A1163,1552523,1554618,-
AFUB_005520,Afu1g05160,99.79,486,scf_000001_A_fumigatus_A1163,1554753,1555930,+
AFUB_005530,Afu1g05170,99.85,1311,scf_000001_A_fumigatus_A1163,1557582,1558965,+
AFUB_005540,Afu1g05180,99.83,573,scf_000001_A_fumigatus_A1163,1559374,1560101,-
AFUB_005550,Afu1g05190,99.85,1308,scf_000001_A_fumigatus_A1163,1560201,1561924,+
AFUB_005560,Afu1g05200,100.00,3156,scf_000001_A_fumigatus_A1163,1562603,1566260,-
AFUB_005570,Afu1g05210,100.00,273,scf_000001_A_fumigatus_A1163,1566943,1568792,+
AFUB_005580,Afu1g05220,99.79,477,scf_000001_A_fumigatus_A1163,1569008,1569711,+
AFUB_005590,Afu1g05230,99.97,3000,scf_000001_A_fumigatus_A1163,1570479,1573698,-
AFUB_005600,Afu1g05240,99.98,5082,scf_000001_A_fumigatus_A1163,1577263,1584099,-
AFUB_005610,Afu1g05260,100.00,2788,scf_000001_A_fumigatus_A1163,1588772,1591964,+
AFUB_005620,Afu1g05270,100.00,930,scf_000001_A_fumigatus_A1163,1592329,1593319,-
AFUB_005630,Afu1g05280,99.87,4767,scf_000001_A_fumigatus_A1163,1594276,1600007,+
AFUB_005640,Afu1g05290,99.63,1074,scf_000001_A_fumigatus_A1163,1600773,1601977,+
AFUB_005650,Afu1g05300,99.97,2994,scf_000001_A_fumigatus_A1163,1602255,1606364,-
AFUB_005660,Afu1g05310,99.91,3201,scf_000001_A_fumigatus_A1163,1606778,1610270,+
AFUB_005670,Afu1g05320,99.93,1437,scf_000001_A_fumigatus_A1163,1610475,1612209,-
AFUB_005680,Afu1g05330,99.87,1554,scf_000001_A_fumigatus_A1163,1612249,1614488,+
AFUB_005690,Afu1g05340,99.70,666,scf_000001_A_fumigatus_A1163,1614811,1615777,+
AFUB_005700,Afu1g05350,100.00,378,scf_000001_A_fumigatus_A1163,1616189,1616765,-
AFUB_005710,Afu1g05360,99.77,1719,scf_000001_A_fumigatus_A1163,1617072,1618955,-
AFUB_005720,Afu1g05370,93.70,667,scf_000001_A_fumigatus_A1163,1621392,1623194,+
AFUB_005730,Afu1g05380,99.87,789,scf_000001_A_fumigatus_A1163,1624121,1625028,-
AFUB_005740,Afu1g05390,100.00,927,scf_000001_A_fumigatus_A1163,1625348,1626768,-
AFUB_005750,Afu1g05400,99.62,264,scf_000001_A_fumigatus_A1163,1626777,1627040,+
AFUB_005760,Afu1g05410,100.00,1854,scf_000001_A_fumigatus_A1163,1628382,1630743,-
AFUB_005770,Afu1g05420,99.95,4206,scf_000001_A_fumigatus_A1163,1630909,1635589,+
AFUB_005780,Afu1g05430,100.00,657,scf_000001_A_fumigatus_A1163,1635935,1636804,-
AFUB_005790,Afu1g05440,100.00,1302,scf_000001_A_fumigatus_A1163,1636926,1638517,+
AFUB_005800,Afu1g05450,100.00,390,scf_000001_A_fumigatus_A1163,1638698,1639242,-
AFUB_005810,Afu1g05460,100.00,735,scf_000001_A_fumigatus_A1163,1639753,1640633,+
AFUB_005820,Afu1g05470,100.00,936,scf_000001_A_fumigatus_A1163,1640701,1641786,-
AFUB_005830,Afu1g05490,99.97,3771,scf_000001_A_fumigatus_A1163,1643969,1647811,+
AFUB_005840,Afu1g05500,100.00,435,scf_000001_A_fumigatus_A1163,1648567,1649079,+
